brand_id,brand_name,category,retailer_id,retailer_name,channel,region,product_acv,category_avg_acv,acv_gap_vs_category
106,Vivid Little Ones,Baby Care,121,Corner Store Network (Saudi),General Trade,Gulf - Saudi,54.8,64.5725000000000000,9.8
55,Vivid Sip,Beverages,43,CornerFuel Mart (Metro),C-Store,India - Metro,52.4,62.0715517241379310,9.7
63,Silver Household,Home Care,17,MegaValue Club,Club,North America,51.8,61.5100694444444444,9.7
22,Crunch Fizz,Sparkling Water,115,PrimeGrocer (Saudi),Grocery,Gulf - Saudi,53.4,63.0650000000000000,9.7
108,Crunch Baby Co,Baby Care,74,ValueTrade GT (Tier 2/3),General Trade,India - Tier 2/3,52.2,61.9433333333333333,9.7
17,Nomad Bubbles,Sparkling Water,54,GoCart Express (Metro),Quick Commerce,India - Metro,52.3,61.9855603448275862,9.7
51,Coastal Drinks,Beverages,151,SwiftBasket (Malaysia),Quick Commerce,SEA - Malaysia,52.1,61.7712500000000000,9.7
11,Silver Snacks,Salty Snacks,8,ValueGrocer,Grocery,North America,51.7,61.3621428571428571,9.7
73,Blue Milk Co,Dairy,9,CityMart,Grocery,North America,51.0,60.7394736842105263,9.7
34,Bold Kitchen,Packaged Foods,192,FlashCart (Indonesia),Quick Commerce,SEA - Indonesia,54.9,64.6200000000000000,9.7
34,Bold Kitchen,Packaged Foods,143,MetroBazaar (Malaysia),Grocery,SEA - Malaysia,52.8,62.4881250000000000,9.7
24,Spring Care,Personal Care,111,Community Retail Co-op (UAE),General Trade,Gulf - UAE,53.4,63.1394736842105263,9.7
61,Crunch Household,Home Care,60,Corner Store Network (Metro),General Trade,India - Metro,51.7,61.3740000000000000,9.7
32,Cloud Skin,Personal Care,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,53.1,62.8356666666666667,9.7
32,Cloud Skin,Personal Care,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,53.1,62.8356666666666667,9.7
76,Royal Farms,Dairy,7,UrbanPantry,Grocery,North America,51.0,60.7394736842105263,9.7
69,Everyday Milk Co,Dairy,149,ZipCart (Malaysia),Quick Commerce,SEA - Malaysia,54.9,64.5987500000000000,9.7
7,Urban Bites,Salty Snacks,105,FlashCart (UAE),Quick Commerce,Gulf - UAE,53.0,62.7130681818181818,9.7
56,Golden Shine,Home Care,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,53.2,62.8800000000000000,9.7
13,Urban Bubbles,Sparkling Water,172,HopMart (Philippines),Quick Commerce,SEA - Philippines,55.0,64.6703947368421053,9.7
17,Nomad Bubbles,Sparkling Water,52,NimbleMart (Metro),Quick Commerce,India - Metro,52.3,61.9855603448275862,9.7
25,Royal Skin,Personal Care,147,SunriseMart (Malaysia),Grocery,SEA - Malaysia,51.8,61.4575000000000000,9.7
79,Coastal Candy Co,Confectionery,78,Bazaar Wholesale (Tier 2/3),General Trade,India - Tier 2/3,52.7,62.4378000000000000,9.7
47,Sunrise Refresh,Beverages,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,52.9,62.6366666666666667,9.7
110,Meadow Tiny Care,Baby Care,48,DashKart (Metro),Quick Commerce,India - Metro,53.5,63.2150000000000000,9.7
95,Cloud Mornings,Breakfast & Cereal,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,49.7,59.3711111111111111,9.7
11,Silver Snacks,Salty Snacks,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,53.3,63.0406666666666667,9.7
59,Pure Shine,Home Care,63,MarketLink GT (Metro),General Trade,India - Metro,51.7,61.3740000000000000,9.7
93,Urban Mornings,Breakfast & Cereal,174,ValueTrade GT (Philippines),General Trade,SEA - Philippines,52.4,62.0381578947368421,9.6
89,Nomad Mornings,Breakfast & Cereal,13,GreenAisle #2,Grocery,North America,53.5,63.0944444444444444,9.6
11,Silver Snacks,Salty Snacks,67,GreenAisle (Tier 2/3),Grocery,India - Tier 2/3,53.4,63.0406666666666667,9.6
70,Vivid Milk Co,Dairy,84,Corner Store Network #2 (Tier 2/3),General Trade,India - Tier 2/3,53.0,62.6312000000000000,9.6
71,Golden Farms,Dairy,20,PureRoots Market,Natural,North America,51.1,60.7394736842105263,9.6
83,Fresh Treats,Confectionery,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,52.8,62.4378000000000000,9.6
23,Golden Skin,Personal Care,51,FlashCart (Metro),Quick Commerce,India - Metro,53.1,62.6680000000000000,9.6
43,Coastal Table,Packaged Foods,57,Local Trade Collective (Metro),General Trade,India - Metro,52.7,62.2600000000000000,9.6
108,Crunch Baby Co,Baby Care,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,52.3,61.9433333333333333,9.6
54,Nomad Drinks,Beverages,82,ValueTrade GT #2 (Tier 2/3),General Trade,India - Tier 2/3,53.0,62.6366666666666667,9.6
3,Prime Snacks,Salty Snacks,22,NaturaLife Market,Natural,North America,51.8,61.3621428571428571,9.6
82,Meadow Treats,Confectionery,78,Bazaar Wholesale (Tier 2/3),General Trade,India - Tier 2/3,52.8,62.4378000000000000,9.6
50,Crunch Drinks,Beverages,196,Corner Store Network (Indonesia),General Trade,SEA - Indonesia,51.1,60.6750000000000000,9.6
28,Spring Skin,Personal Care,150,DashKart (Malaysia),Quick Commerce,SEA - Malaysia,51.9,61.4575000000000000,9.6
50,Crunch Drinks,Beverages,168,QuickDash (Philippines),Quick Commerce,SEA - Philippines,54.9,64.5381578947368421,9.6
106,Vivid Little Ones,Baby Care,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,52.3,61.9433333333333333,9.6
55,Vivid Sip,Beverages,64,Sundry Traders Network (Metro),General Trade,India - Metro,52.5,62.0715517241379310,9.6
89,Nomad Mornings,Breakfast & Cereal,4,PrimeGrocer,Grocery,North America,53.5,63.0944444444444444,9.6
44,Spring Pantry,Packaged Foods,71,UrbanPantry (Tier 2/3),Grocery,India - Tier 2/3,52.3,61.8906000000000000,9.6
99,Fresh Cereal Co,Breakfast & Cereal,108,ValueTrade GT (UAE),General Trade,Gulf - UAE,53.8,63.3928030303030303,9.6
58,Coastal Clean,Home Care,197,Community Retail Co-op (Indonesia),General Trade,SEA - Indonesia,54.1,63.7145833333333333,9.6
77,Urban Creamery,Dairy,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,50.8,60.2775000000000000,9.5
84,Everyday Treats,Confectionery,195,Neighborhood Wholesale (Indonesia),General Trade,SEA - Indonesia,52.4,61.8512500000000000,9.5
53,Cloud Sip,Beverages,117,SunriseMart (Saudi),Grocery,Gulf - Saudi,53.0,62.5236666666666667,9.5
53,Cloud Sip,Beverages,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,53.0,62.5236666666666667,9.5
2,Bold Snacks,Salty Snacks,37,MetroBazaar (Metro),Grocery,India - Metro,49.9,59.4456896551724138,9.5
53,Cloud Sip,Beverages,113,MetroBazaar (Saudi),Grocery,Gulf - Saudi,53.0,62.5236666666666667,9.5
25,Royal Skin,Personal Care,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,52.0,61.4575000000000000,9.5
66,Golden Household,Home Care,84,Corner Store Network #2 (Tier 2/3),General Trade,India - Tier 2/3,53.4,62.8800000000000000,9.5
94,Crunch Cereal Co,Breakfast & Cereal,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,54.2,63.6752500000000000,9.5
8,Meadow Crisps,Salty Snacks,73,Local Trade Collective (Tier 2/3),General Trade,India - Tier 2/3,53.5,63.0406666666666667,9.5
28,Spring Skin,Personal Care,20,PureRoots Market,Natural,North America,53.7,63.2026315789473684,9.5
103,Coastal Baby Essentials,Baby Care,71,UrbanPantry (Tier 2/3),Grocery,India - Tier 2/3,52.4,61.9433333333333333,9.5
7,Urban Bites,Salty Snacks,108,ValueTrade GT (UAE),General Trade,Gulf - UAE,53.2,62.7130681818181818,9.5
55,Vivid Sip,Beverages,58,ValueTrade GT (Metro),General Trade,India - Metro,52.6,62.0715517241379310,9.5
55,Vivid Sip,Beverages,60,Corner Store Network (Metro),General Trade,India - Metro,52.6,62.0715517241379310,9.5
106,Vivid Little Ones,Baby Care,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,52.4,61.9433333333333333,9.5
20,Heritage Springs,Sparkling Water,44,GoStop (Metro),C-Store,India - Metro,52.5,61.9855603448275862,9.5
24,Spring Care,Personal Care,100,QuickDash (UAE),Quick Commerce,Gulf - UAE,53.6,63.1394736842105263,9.5
57,Cloud Shine,Home Care,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,53.4,62.8800000000000000,9.5
33,Cloud Glow,Personal Care,75,Neighborhood Wholesale (Tier 2/3),General Trade,India - Tier 2/3,53.3,62.8356666666666667,9.5
102,Coastal Little Ones,Baby Care,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,52.4,61.9433333333333333,9.5
66,Golden Household,Home Care,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,53.4,62.8800000000000000,9.5
44,Spring Pantry,Packaged Foods,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,52.4,61.8906000000000000,9.5
36,Cloud Table,Packaged Foods,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,52.4,61.8906000000000000,9.5
23,Golden Skin,Personal Care,64,Sundry Traders Network (Metro),General Trade,India - Metro,53.2,62.6680000000000000,9.5
83,Fresh Treats,Confectionery,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,52.9,62.4378000000000000,9.5
58,Coastal Clean,Home Care,196,Corner Store Network (Indonesia),General Trade,SEA - Indonesia,54.2,63.7145833333333333,9.5
15,Blue Springs,Sparkling Water,123,Bazaar Wholesale (Saudi),General Trade,Gulf - Saudi,53.7,63.0650000000000000,9.4
105,Silver Baby Essentials,Baby Care,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,52.5,61.9433333333333333,9.4
76,Royal Farms,Dairy,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,53.2,62.6312000000000000,9.4
110,Meadow Tiny Care,Baby Care,12,MetroBazaar #2,Grocery,North America,53.6,63.0250000000000000,9.4
6,Coastal Bites,Salty Snacks,28,ExpressStop,C-Store,North America,52.0,61.3621428571428571,9.4
90,Prime Grains,Breakfast & Cereal,108,ValueTrade GT (UAE),General Trade,Gulf - UAE,54.0,63.3928030303030303,9.4
61,Crunch Household,Home Care,50,HopMart (Metro),Quick Commerce,India - Metro,52.0,61.3740000000000000,9.4
103,Coastal Baby Essentials,Baby Care,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,52.5,61.9433333333333333,9.4
52,Spring Sip,Beverages,133,ZipCart (Qatar),Quick Commerce,Gulf - Qatar,53.0,62.3838888888888889,9.4
93,Urban Mornings,Breakfast & Cereal,165,PrimeGrocer (Philippines),Grocery,SEA - Philippines,52.6,62.0381578947368421,9.4
94,Crunch Cereal Co,Breakfast & Cereal,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,54.3,63.6752500000000000,9.4
104,Meadow Baby Co,Baby Care,184,PrimeGrocer (Indonesia),Grocery,SEA - Indonesia,50.3,59.7341666666666667,9.4
7,Urban Bites,Salty Snacks,103,SwiftBasket (UAE),Quick Commerce,Gulf - UAE,53.3,62.7130681818181818,9.4
72,Nomad Milk Co,Dairy,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,53.2,62.6312000000000000,9.4
54,Nomad Drinks,Beverages,78,Bazaar Wholesale (Tier 2/3),General Trade,India - Tier 2/3,53.2,62.6366666666666667,9.4
36,Cloud Table,Packaged Foods,67,GreenAisle (Tier 2/3),Grocery,India - Tier 2/3,52.5,61.8906000000000000,9.4
26,Prime Care,Personal Care,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,53.4,62.8356666666666667,9.4
96,Meadow Breakfast Co,Breakfast & Cereal,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,54.3,63.6752500000000000,9.4
107,Spring Tiny Care,Baby Care,186,SunriseMart (Indonesia),Grocery,SEA - Indonesia,50.3,59.7341666666666667,9.4
99,Fresh Cereal Co,Breakfast & Cereal,161,Sundry Traders Network (Malaysia),General Trade,SEA - Malaysia,53.2,62.5915625000000000,9.4
49,Meadow Beverages,Beverages,68,PrimeGrocer (Tier 2/3),Grocery,India - Tier 2/3,53.2,62.6366666666666667,9.4
51,Coastal Drinks,Beverages,27,GoStop,C-Store,North America,53.5,62.8907142857142857,9.4
66,Golden Household,Home Care,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,53.5,62.8800000000000000,9.4
104,Meadow Baby Co,Baby Care,139,Neighborhood Wholesale (Qatar),General Trade,Gulf - Qatar,52.2,61.6466666666666667,9.4
27,Golden Glow,Personal Care,199,MarketLink GT (Indonesia),General Trade,SEA - Indonesia,51.0,60.4337500000000000,9.4
106,Vivid Little Ones,Baby Care,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,52.5,61.9433333333333333,9.4
108,Crunch Baby Co,Baby Care,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,52.5,61.9433333333333333,9.4
82,Meadow Treats,Confectionery,2,MetroBazaar,Grocery,North America,52.5,61.9236111111111111,9.4
17,Nomad Bubbles,Sparkling Water,38,GreenAisle (Metro),Grocery,India - Metro,52.6,61.9855603448275862,9.4
40,Meadow Pantry,Packaged Foods,107,Local Trade Collective (UAE),General Trade,Gulf - UAE,53.6,63.0119318181818182,9.4
37,Heritage Kitchen,Packaged Foods,126,Local Trade Collective #2 (Saudi),General Trade,Gulf - Saudi,51.6,61.0458333333333333,9.4
105,Silver Baby Essentials,Baby Care,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,52.5,61.9433333333333333,9.4
32,Cloud Skin,Personal Care,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,53.4,62.8356666666666667,9.4
77,Urban Creamery,Dairy,128,MetroBazaar (Qatar),Grocery,Gulf - Qatar,56.9,66.1566666666666667,9.3
80,Nomad Candy Co,Confectionery,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,53.1,62.4378000000000000,9.3
71,Golden Farms,Dairy,167,SunriseMart (Philippines),Grocery,SEA - Philippines,52.1,61.3750000000000000,9.3
11,Silver Snacks,Salty Snacks,13,GreenAisle #2,Grocery,North America,52.1,61.3621428571428571,9.3
77,Urban Creamery,Dairy,125,Sundry Traders Network (Saudi),General Trade,Gulf - Saudi,51.0,60.2775000000000000,9.3
17,Nomad Bubbles,Sparkling Water,49,SwiftBasket (Metro),Quick Commerce,India - Metro,52.7,61.9855603448275862,9.3
106,Vivid Little Ones,Baby Care,84,Corner Store Network #2 (Tier 2/3),General Trade,India - Tier 2/3,52.6,61.9433333333333333,9.3
83,Fresh Treats,Confectionery,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,53.1,62.4378000000000000,9.3
24,Spring Care,Personal Care,96,UrbanPantry (UAE),Grocery,Gulf - UAE,53.8,63.1394736842105263,9.3
54,Nomad Drinks,Beverages,120,Neighborhood Wholesale (Saudi),General Trade,Gulf - Saudi,53.2,62.5236666666666667,9.3
40,Meadow Pantry,Packaged Foods,95,SunriseMart (UAE),Grocery,Gulf - UAE,53.7,63.0119318181818182,9.3
42,Urban Kitchen,Packaged Foods,179,MarketLink GT (Philippines),General Trade,SEA - Philippines,52.4,61.6500000000000000,9.3
67,Golden Milk Co,Dairy,195,Neighborhood Wholesale (Indonesia),General Trade,SEA - Indonesia,54.0,63.3287500000000000,9.3
2,Bold Snacks,Salty Snacks,50,HopMart (Metro),Quick Commerce,India - Metro,50.1,59.4456896551724138,9.3
105,Silver Baby Essentials,Baby Care,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,52.6,61.9433333333333333,9.3
58,Coastal Clean,Home Care,198,Bazaar Wholesale (Indonesia),General Trade,SEA - Indonesia,54.4,63.7145833333333333,9.3
86,True Candy Co,Confectionery,172,HopMart (Philippines),Quick Commerce,SEA - Philippines,53.7,63.0394736842105263,9.3
82,Meadow Treats,Confectionery,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,53.1,62.4378000000000000,9.3
21,Golden Fizz,Sparkling Water,149,ZipCart (Malaysia),Quick Commerce,SEA - Malaysia,52.3,61.5825000000000000,9.3
80,Nomad Candy Co,Confectionery,1,FreshMart,Grocery,North America,52.6,61.9236111111111111,9.3
21,Golden Fizz,Sparkling Water,50,HopMart (Metro),Quick Commerce,India - Metro,52.7,61.9855603448275862,9.3
59,Pure Shine,Home Care,95,SunriseMart (UAE),Grocery,Gulf - UAE,52.1,61.4090909090909091,9.3
30,Cloud Essentials,Personal Care,153,FlashCart (Malaysia),Quick Commerce,SEA - Malaysia,52.2,61.4575000000000000,9.3
87,Pure Sweets,Confectionery,5,DailyBasket,Grocery,North America,52.6,61.9236111111111111,9.3
16,Sunrise Water Co,Sparkling Water,168,QuickDash (Philippines),Quick Commerce,SEA - Philippines,55.4,64.6703947368421053,9.3
64,Blue Shine,Home Care,4,PrimeGrocer,Grocery,North America,52.2,61.5100694444444444,9.3
49,Meadow Beverages,Beverages,71,UrbanPantry (Tier 2/3),Grocery,India - Tier 2/3,53.3,62.6366666666666667,9.3
34,Bold Kitchen,Packaged Foods,146,DailyBasket (Malaysia),Grocery,SEA - Malaysia,53.2,62.4881250000000000,9.3
40,Meadow Pantry,Packaged Foods,93,PrimeGrocer (UAE),Grocery,Gulf - UAE,53.7,63.0119318181818182,9.3
21,Golden Fizz,Sparkling Water,45,ExpressStop (Metro),C-Store,India - Metro,52.8,61.9855603448275862,9.2
103,Coastal Baby Essentials,Baby Care,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,52.7,61.9433333333333333,9.2
93,Urban Mornings,Breakfast & Cereal,90,FreshMart (UAE),Grocery,Gulf - UAE,54.2,63.3928030303030303,9.2
82,Meadow Treats,Confectionery,29,QuickStop #2,C-Store,North America,52.7,61.9236111111111111,9.2
66,Golden Household,Home Care,191,HopMart (Indonesia),Quick Commerce,SEA - Indonesia,54.5,63.7145833333333333,9.2
104,Meadow Baby Co,Baby Care,131,DailyBasket (Qatar),Grocery,Gulf - Qatar,52.4,61.6466666666666667,9.2
7,Urban Bites,Salty Snacks,199,MarketLink GT (Indonesia),General Trade,SEA - Indonesia,49.0,58.1575000000000000,9.2
89,Nomad Mornings,Breakfast & Cereal,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,54.5,63.6752500000000000,9.2
70,Vivid Milk Co,Dairy,82,ValueTrade GT #2 (Tier 2/3),General Trade,India - Tier 2/3,53.4,62.6312000000000000,9.2
44,Spring Pantry,Packaged Foods,111,Community Retail Co-op (UAE),General Trade,Gulf - UAE,53.8,63.0119318181818182,9.2
50,Crunch Drinks,Beverages,199,MarketLink GT (Indonesia),General Trade,SEA - Indonesia,51.5,60.6750000000000000,9.2
56,Golden Shine,Home Care,82,ValueTrade GT #2 (Tier 2/3),General Trade,India - Tier 2/3,53.7,62.8800000000000000,9.2
85,Heritage Treats,Confectionery,84,Corner Store Network #2 (Tier 2/3),General Trade,India - Tier 2/3,53.2,62.4378000000000000,9.2
35,Silver Table,Packaged Foods,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,52.7,61.8906000000000000,9.2
55,Vivid Sip,Beverages,187,QuickDash (Indonesia),Quick Commerce,SEA - Indonesia,51.5,60.6750000000000000,9.2
29,Golden Essentials,Personal Care,39,PrimeGrocer (Metro),Grocery,India - Metro,53.5,62.6680000000000000,9.2
11,Silver Snacks,Salty Snacks,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,53.8,63.0406666666666667,9.2
66,Golden Household,Home Care,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,53.7,62.8800000000000000,9.2
58,Coastal Clean,Home Care,200,Sundry Traders Network (Indonesia),General Trade,SEA - Indonesia,54.5,63.7145833333333333,9.2
28,Spring Skin,Personal Care,156,Neighborhood Wholesale (Malaysia),General Trade,SEA - Malaysia,52.3,61.4575000000000000,9.2
7,Urban Bites,Salty Snacks,181,FreshMart (Indonesia),Grocery,SEA - Indonesia,49.0,58.1575000000000000,9.2
98,Coastal Mornings,Breakfast & Cereal,117,SunriseMart (Saudi),Grocery,Gulf - Saudi,50.2,59.3711111111111111,9.2
63,Silver Household,Home Care,12,MetroBazaar #2,Grocery,North America,52.3,61.5100694444444444,9.2
13,Urban Bubbles,Sparkling Water,149,ZipCart (Malaysia),Quick Commerce,SEA - Malaysia,52.4,61.5825000000000000,9.2
96,Meadow Breakfast Co,Breakfast & Cereal,71,UrbanPantry (Tier 2/3),Grocery,India - Tier 2/3,54.5,63.6752500000000000,9.2
23,Golden Skin,Personal Care,52,NimbleMart (Metro),Quick Commerce,India - Metro,53.5,62.6680000000000000,9.2
6,Coastal Bites,Salty Snacks,3,GreenAisle,Grocery,North America,52.2,61.3621428571428571,9.2
59,Pure Shine,Home Care,57,Local Trade Collective (Metro),General Trade,India - Metro,52.2,61.3740000000000000,9.2
81,Prime Candy Co,Confectionery,135,SwiftBasket (Qatar),Quick Commerce,Gulf - Qatar,51.7,60.9133333333333333,9.2
33,Cloud Glow,Personal Care,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,53.6,62.8356666666666667,9.2
80,Nomad Candy Co,Confectionery,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,53.2,62.4378000000000000,9.2
51,Coastal Drinks,Beverages,157,Corner Store Network (Malaysia),General Trade,SEA - Malaysia,52.6,61.7712500000000000,9.2
55,Vivid Sip,Beverages,43,CornerFuel Mart (Metro),C-Store,India - Metro,52.9,62.0715517241379310,9.2
78,Prime Confections,Confectionery,197,Community Retail Co-op (Indonesia),General Trade,SEA - Indonesia,52.8,61.8512500000000000,9.1
2,Bold Snacks,Salty Snacks,40,DailyBasket (Metro),Grocery,India - Metro,50.3,59.4456896551724138,9.1
95,Cloud Mornings,Breakfast & Cereal,125,Sundry Traders Network (Saudi),General Trade,Gulf - Saudi,50.3,59.3711111111111111,9.1
63,Silver Household,Home Care,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,54.1,63.1858333333333333,9.1
79,Coastal Candy Co,Confectionery,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,53.3,62.4378000000000000,9.1
55,Vivid Sip,Beverages,37,MetroBazaar (Metro),Grocery,India - Metro,53.0,62.0715517241379310,9.1
99,Fresh Cereal Co,Breakfast & Cereal,152,HopMart (Malaysia),Quick Commerce,SEA - Malaysia,53.5,62.5915625000000000,9.1
30,Cloud Essentials,Personal Care,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,52.4,61.4575000000000000,9.1
