id,brand_id,category,retailer_id,region,signal_date,signal_type,magnitude_pct,description,org_id
1178,8,Salty Snacks,81,India - Tier 2/3,2025-12-28,promo_launch,19.0,"Meadow Crisps launched a promo at Local Trade Collective #2 (Tier 2/3) the week of 2025-12-28 (Display, 19% depth).",1
1179,64,Home Care,3,North America,2025-12-28,promo_launch,12.5,"Blue Shine launched a promo at GreenAisle the week of 2025-12-28 (TPR, 12% depth).",1
1180,21,Sparkling Water,150,SEA - Malaysia,2025-12-28,promo_launch,47.5,"Golden Fizz launched a promo at DashKart (Malaysia) the week of 2025-12-28 (BOGO, 48% depth).",1
1181,110,Baby Care,2,North America,2025-12-28,promo_launch,13.6,"Meadow Tiny Care launched a promo at MetroBazaar the week of 2025-12-28 (Display, 14% depth).",1
1182,64,Home Care,12,North America,2025-12-28,promo_launch,10.1,"Blue Shine launched a promo at MetroBazaar #2 the week of 2025-12-28 (Display, 10% depth).",1
1183,64,Home Care,4,North America,2025-12-28,promo_launch,17.7,"Blue Shine launched a promo at PrimeGrocer the week of 2025-12-28 (Ad, 18% depth).",1
1184,85,Confectionery,78,India - Tier 2/3,2025-12-28,promo_launch,8.6,"Heritage Treats launched a promo at Bazaar Wholesale (Tier 2/3) the week of 2025-12-28 (TPR, 9% depth).",1
1185,21,Sparkling Water,58,India - Metro,2025-12-28,promo_launch,5.3,"Golden Fizz launched a promo at ValueTrade GT (Metro) the week of 2025-12-28 (TPR, 5% depth).",1
1186,64,Home Care,2,North America,2025-12-28,promo_launch,24.5,"Blue Shine launched a promo at MetroBazaar the week of 2025-12-28 (Ad, 24% depth).",1
1187,21,Sparkling Water,160,SEA - Malaysia,2025-12-28,promo_launch,12.7,"Golden Fizz launched a promo at MarketLink GT (Malaysia) the week of 2025-12-28 (TPR, 13% depth).",1
1188,85,Confectionery,68,India - Tier 2/3,2025-12-28,promo_launch,16.3,"Heritage Treats launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
1189,64,Home Care,9,North America,2025-12-28,promo_launch,17.5,"Blue Shine launched a promo at CityMart the week of 2025-12-28 (Display, 18% depth).",1
1190,100,Baby Care,69,India - Tier 2/3,2025-12-28,promo_launch,12.1,"Fresh Tiny Care launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-28 (TPR, 12% depth).",1
1191,85,Confectionery,89,India - Tier 2/3,2025-12-28,promo_launch,17.5,"Heritage Treats launched a promo at Local Trade Collective #3 (Tier 2/3) the week of 2025-12-28 (Display, 18% depth).",1
1192,69,Dairy,146,SEA - Malaysia,2025-12-28,promo_launch,7.7,"Everyday Milk Co launched a promo at DailyBasket (Malaysia) the week of 2025-12-28 (TPR, 8% depth).",1
1193,64,Home Care,18,North America,2025-12-28,promo_launch,5.3,"Blue Shine launched a promo at SaverClub #2 the week of 2025-12-28 (TPR, 5% depth).",1
1194,64,Home Care,189,SEA - Indonesia,2025-12-28,promo_launch,17.1,"Blue Shine launched a promo at DashKart (Indonesia) the week of 2025-12-28 (Display, 17% depth).",1
1195,64,Home Care,190,SEA - Indonesia,2025-12-28,promo_launch,6.8,"Blue Shine launched a promo at SwiftBasket (Indonesia) the week of 2025-12-28 (TPR, 7% depth).",1
1196,8,Salty Snacks,88,India - Tier 2/3,2025-12-28,promo_launch,49.4,"Meadow Crisps launched a promo at Sundry Traders Network #2 (Tier 2/3) the week of 2025-12-28 (BOGO, 49% depth).",1
1197,69,Dairy,156,SEA - Malaysia,2025-12-28,promo_launch,19.3,"Everyday Milk Co launched a promo at Neighborhood Wholesale (Malaysia) the week of 2025-12-28 (Ad, 19% depth).",1
1198,99,Breakfast & Cereal,105,Gulf - UAE,2025-12-28,promo_launch,10.4,"Fresh Cereal Co launched a promo at FlashCart (UAE) the week of 2025-12-28 (TPR, 10% depth).",1
1199,83,Confectionery,116,Gulf - Saudi,2025-12-28,promo_launch,9.8,"Fresh Treats launched a promo at DailyBasket (Saudi) the week of 2025-12-28 (TPR, 10% depth).",1
1200,85,Confectionery,79,India - Tier 2/3,2025-12-28,promo_launch,12.0,"Heritage Treats launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (Display, 12% depth).",1
1201,107,Baby Care,196,SEA - Indonesia,2025-12-28,promo_launch,14.7,"Spring Tiny Care launched a promo at Corner Store Network (Indonesia) the week of 2025-12-28 (Display, 15% depth).",1
1202,110,Baby Care,4,North America,2025-12-28,promo_launch,47.8,"Meadow Tiny Care launched a promo at PrimeGrocer the week of 2025-12-28 (BOGO, 48% depth).",1
1203,68,Dairy,188,SEA - Indonesia,2025-12-28,promo_launch,46.9,"Cloud Dairy launched a promo at ZipCart (Indonesia) the week of 2025-12-28 (BOGO, 47% depth).",1
1204,65,Home Care,18,North America,2025-12-28,promo_launch,17.3,"Urban Clean launched a promo at SaverClub #2 the week of 2025-12-28 (Display, 17% depth).",1
1205,65,Home Care,1,North America,2025-12-28,promo_launch,15.5,"Urban Clean launched a promo at FreshMart the week of 2025-12-28 (Display, 16% depth).",1
1206,65,Home Care,6,North America,2025-12-28,promo_launch,11.0,"Urban Clean launched a promo at SunriseMart the week of 2025-12-28 (Display, 11% depth).",1
1207,65,Home Care,8,North America,2025-12-28,promo_launch,17.5,"Urban Clean launched a promo at ValueGrocer the week of 2025-12-28 (Ad, 18% depth).",1
1208,99,Breakfast & Cereal,148,SEA - Malaysia,2025-12-28,promo_launch,14.6,"Fresh Cereal Co launched a promo at QuickDash (Malaysia) the week of 2025-12-28 (TPR, 15% depth).",1
1209,65,Home Care,14,North America,2025-12-28,promo_launch,13.1,"Urban Clean launched a promo at SaverClub the week of 2025-12-28 (Display, 13% depth).",1
1210,65,Home Care,15,North America,2025-12-28,promo_launch,16.2,"Urban Clean launched a promo at BulkBasket Club the week of 2025-12-28 (Display, 16% depth).",1
1211,65,Home Care,1,North America,2025-12-28,promo_launch,10.5,"Urban Clean launched a promo at FreshMart the week of 2025-12-28 (TPR, 10% depth).",1
1212,97,Breakfast & Cereal,142,SEA - Malaysia,2025-12-28,promo_launch,12.7,"Royal Breakfast Co launched a promo at FreshMart (Malaysia) the week of 2025-12-28 (TPR, 13% depth).",1
1213,85,Confectionery,84,India - Tier 2/3,2025-12-28,promo_launch,12.7,"Heritage Treats launched a promo at Corner Store Network #2 (Tier 2/3) the week of 2025-12-28 (Display, 13% depth).",1
1214,65,Home Care,12,North America,2025-12-28,promo_launch,9.9,"Urban Clean launched a promo at MetroBazaar #2 the week of 2025-12-28 (TPR, 10% depth).",1
1215,64,Home Care,181,SEA - Indonesia,2025-12-28,promo_launch,47.5,"Blue Shine launched a promo at FreshMart (Indonesia) the week of 2025-12-28 (BOGO, 48% depth).",1
1216,85,Confectionery,82,India - Tier 2/3,2025-12-28,promo_launch,6.5,"Heritage Treats launched a promo at ValueTrade GT #2 (Tier 2/3) the week of 2025-12-28 (TPR, 6% depth).",1
1217,99,Breakfast & Cereal,143,SEA - Malaysia,2025-12-28,promo_launch,19.5,"Fresh Cereal Co launched a promo at MetroBazaar (Malaysia) the week of 2025-12-28 (Ad, 20% depth).",1
1218,65,Home Care,14,North America,2025-12-28,promo_launch,11.9,"Urban Clean launched a promo at SaverClub the week of 2025-12-28 (TPR, 12% depth).",1
1219,65,Home Care,16,North America,2025-12-28,promo_launch,23.0,"Urban Clean launched a promo at WareClub the week of 2025-12-28 (Ad, 23% depth).",1
1220,85,Confectionery,80,India - Tier 2/3,2025-12-28,promo_launch,8.1,"Heritage Treats launched a promo at Sundry Traders Network (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
1221,83,Confectionery,77,India - Tier 2/3,2025-12-28,promo_launch,8.2,"Fresh Treats launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
1222,99,Breakfast & Cereal,145,SEA - Malaysia,2025-12-28,promo_launch,49.4,"Fresh Cereal Co launched a promo at PrimeGrocer (Malaysia) the week of 2025-12-28 (BOGO, 49% depth).",1
1223,85,Confectionery,79,India - Tier 2/3,2025-12-28,promo_launch,6.3,"Heritage Treats launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (TPR, 6% depth).",1
1224,99,Breakfast & Cereal,149,SEA - Malaysia,2025-12-28,promo_launch,9.7,"Fresh Cereal Co launched a promo at ZipCart (Malaysia) the week of 2025-12-28 (TPR, 10% depth).",1
1225,65,Home Care,17,North America,2025-12-28,promo_launch,15.2,"Urban Clean launched a promo at MegaValue Club the week of 2025-12-28 (Display, 15% depth).",1
1226,108,Baby Care,74,India - Tier 2/3,2025-12-28,promo_launch,20.6,"Crunch Baby Co launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (Ad, 21% depth).",1
1227,64,Home Care,183,SEA - Indonesia,2025-12-28,promo_launch,47.0,"Blue Shine launched a promo at GreenAisle (Indonesia) the week of 2025-12-28 (BOGO, 47% depth).",1
1228,83,Confectionery,125,Gulf - Saudi,2025-12-28,promo_launch,12.5,"Fresh Treats launched a promo at Sundry Traders Network (Saudi) the week of 2025-12-28 (TPR, 12% depth).",1
1229,68,Dairy,186,SEA - Indonesia,2025-12-28,promo_launch,11.5,"Cloud Dairy launched a promo at SunriseMart (Indonesia) the week of 2025-12-28 (Display, 12% depth).",1
1230,64,Home Care,187,SEA - Indonesia,2025-12-28,promo_launch,48.4,"Blue Shine launched a promo at QuickDash (Indonesia) the week of 2025-12-28 (BOGO, 48% depth).",1
1231,109,Baby Care,10,North America,2025-12-28,promo_launch,9.2,"Silver Little Ones launched a promo at HomeFresh the week of 2025-12-28 (TPR, 9% depth).",1
1232,8,Salty Snacks,77,India - Tier 2/3,2025-12-28,promo_launch,17.1,"Meadow Crisps launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-28 (Display, 17% depth).",1
1233,99,Breakfast & Cereal,153,SEA - Malaysia,2025-12-28,promo_launch,47.3,"Fresh Cereal Co launched a promo at FlashCart (Malaysia) the week of 2025-12-28 (BOGO, 47% depth).",1
1234,83,Confectionery,126,Gulf - Saudi,2025-12-28,promo_launch,23.3,"Fresh Treats launched a promo at Local Trade Collective #2 (Saudi) the week of 2025-12-28 (Ad, 23% depth).",1
1235,64,Home Care,196,SEA - Indonesia,2025-12-28,promo_launch,10.7,"Blue Shine launched a promo at Corner Store Network (Indonesia) the week of 2025-12-28 (TPR, 11% depth).",1
1236,107,Baby Care,184,SEA - Indonesia,2025-12-28,promo_launch,12.3,"Spring Tiny Care launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-28 (Display, 12% depth).",1
1237,96,Breakfast & Cereal,88,India - Tier 2/3,2025-12-28,promo_launch,13.2,"Meadow Breakfast Co launched a promo at Sundry Traders Network #2 (Tier 2/3) the week of 2025-12-28 (Display, 13% depth).",1
1238,85,Confectionery,77,India - Tier 2/3,2025-12-28,promo_launch,15.4,"Heritage Treats launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-28 (Display, 15% depth).",1
1239,85,Confectionery,74,India - Tier 2/3,2025-12-28,promo_launch,47.7,"Heritage Treats launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (BOGO, 48% depth).",1
1240,68,Dairy,197,SEA - Indonesia,2025-12-28,promo_launch,48.6,"Cloud Dairy launched a promo at Community Retail Co-op (Indonesia) the week of 2025-12-28 (BOGO, 49% depth).",1
1241,65,Home Care,6,North America,2025-12-28,promo_launch,47.2,"Urban Clean launched a promo at SunriseMart the week of 2025-12-28 (BOGO, 47% depth).",1
1242,68,Dairy,196,SEA - Indonesia,2025-12-28,promo_launch,12.6,"Cloud Dairy launched a promo at Corner Store Network (Indonesia) the week of 2025-12-28 (TPR, 13% depth).",1
1243,68,Dairy,195,SEA - Indonesia,2025-12-28,promo_launch,15.7,"Cloud Dairy launched a promo at Neighborhood Wholesale (Indonesia) the week of 2025-12-28 (Ad, 16% depth).",1
1244,87,Confectionery,27,North America,2025-12-28,promo_launch,12.7,"Pure Sweets launched a promo at GoStop the week of 2025-12-28 (Display, 13% depth).",1
1245,61,Home Care,41,India - Metro,2025-12-28,promo_launch,20.9,"Crunch Household launched a promo at SunriseMart (Metro) the week of 2025-12-28 (Ad, 21% depth).",1
1246,57,Home Care,75,India - Tier 2/3,2025-12-28,promo_launch,22.6,"Cloud Shine launched a promo at Neighborhood Wholesale (Tier 2/3) the week of 2025-12-28 (Ad, 23% depth).",1
1247,57,Home Care,174,SEA - Philippines,2025-12-28,promo_launch,47.2,"Cloud Shine launched a promo at ValueTrade GT (Philippines) the week of 2025-12-28 (BOGO, 47% depth).",1
1248,57,Home Care,175,SEA - Philippines,2025-12-28,promo_launch,17.0,"Cloud Shine launched a promo at Neighborhood Wholesale (Philippines) the week of 2025-12-28 (Display, 17% depth).",1
1249,6,Salty Snacks,113,Gulf - Saudi,2025-12-28,promo_launch,15.4,"Coastal Bites launched a promo at MetroBazaar (Saudi) the week of 2025-12-28 (Display, 15% depth).",1
1250,101,Baby Care,137,Gulf - Qatar,2025-12-28,promo_launch,22.8,"Everyday Tiny Care launched a promo at Local Trade Collective (Qatar) the week of 2025-12-28 (Ad, 23% depth).",1
1251,57,Home Care,179,SEA - Philippines,2025-12-28,promo_launch,49.7,"Cloud Shine launched a promo at MarketLink GT (Philippines) the week of 2025-12-28 (BOGO, 50% depth).",1
1252,10,Salty Snacks,124,Gulf - Saudi,2025-12-28,promo_launch,10.4,"Silver Chips launched a promo at MarketLink GT (Saudi) the week of 2025-12-28 (TPR, 10% depth).",1
1253,28,Personal Care,5,North America,2025-12-28,promo_launch,12.9,"Spring Skin launched a promo at DailyBasket the week of 2025-12-28 (Display, 13% depth).",1
1254,57,Home Care,67,India - Tier 2/3,2025-12-28,promo_launch,11.8,"Cloud Shine launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-28 (TPR, 12% depth).",1
1255,101,Baby Care,136,Gulf - Qatar,2025-12-28,promo_launch,14.1,"Everyday Tiny Care launched a promo at HopMart (Qatar) the week of 2025-12-28 (TPR, 14% depth).",1
1256,99,Breakfast & Cereal,153,SEA - Malaysia,2025-12-28,promo_launch,13.1,"Fresh Cereal Co launched a promo at FlashCart (Malaysia) the week of 2025-12-28 (TPR, 13% depth).",1
1257,57,Home Care,71,India - Tier 2/3,2025-12-28,promo_launch,13.2,"Cloud Shine launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
1258,82,Confectionery,83,India - Tier 2/3,2025-12-28,promo_launch,11.4,"Meadow Treats launched a promo at Neighborhood Wholesale #2 (Tier 2/3) the week of 2025-12-28 (TPR, 11% depth).",1
1259,106,Baby Care,74,India - Tier 2/3,2025-12-28,promo_launch,11.4,"Vivid Little Ones launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (TPR, 11% depth).",1
1260,28,Personal Care,24,North America,2025-12-28,promo_launch,9.6,"Spring Skin launched a promo at PureRoots Market #2 the week of 2025-12-28 (TPR, 10% depth).",1
1261,28,Personal Care,156,SEA - Malaysia,2025-12-28,promo_launch,46.5,"Spring Skin launched a promo at Neighborhood Wholesale (Malaysia) the week of 2025-12-28 (BOGO, 46% depth).",1
1262,28,Personal Care,155,SEA - Malaysia,2025-12-28,promo_launch,46.4,"Spring Skin launched a promo at ValueTrade GT (Malaysia) the week of 2025-12-28 (BOGO, 46% depth).",1
1263,18,Sparkling Water,29,North America,2025-12-28,promo_launch,19.7,"Royal Fizz launched a promo at QuickStop #2 the week of 2025-12-28 (Display, 20% depth).",1
1264,57,Home Care,80,India - Tier 2/3,2025-12-28,promo_launch,24.7,"Cloud Shine launched a promo at Sundry Traders Network (Tier 2/3) the week of 2025-12-28 (Ad, 25% depth).",1
1265,96,Breakfast & Cereal,82,India - Tier 2/3,2025-12-28,promo_launch,48.7,"Meadow Breakfast Co launched a promo at ValueTrade GT #2 (Tier 2/3) the week of 2025-12-28 (BOGO, 49% depth).",1
1266,57,Home Care,87,India - Tier 2/3,2025-12-28,promo_launch,14.3,"Cloud Shine launched a promo at MarketLink GT #2 (Tier 2/3) the week of 2025-12-28 (TPR, 14% depth).",1
1267,82,Confectionery,85,India - Tier 2/3,2025-12-28,promo_launch,23.1,"Meadow Treats launched a promo at Community Retail Co-op #2 (Tier 2/3) the week of 2025-12-28 (Ad, 23% depth).",1
1268,57,Home Care,162,SEA - Philippines,2025-12-28,promo_launch,19.9,"Cloud Shine launched a promo at FreshMart (Philippines) the week of 2025-12-28 (Display, 20% depth).",1
1269,101,Baby Care,133,Gulf - Qatar,2025-12-28,promo_launch,9.3,"Everyday Tiny Care launched a promo at ZipCart (Qatar) the week of 2025-12-28 (TPR, 9% depth).",1
1270,72,Dairy,83,India - Tier 2/3,2025-12-28,promo_launch,21.4,"Nomad Milk Co launched a promo at Neighborhood Wholesale #2 (Tier 2/3) the week of 2025-12-28 (Ad, 21% depth).",1
1271,57,Home Care,165,SEA - Philippines,2025-12-28,promo_launch,14.3,"Cloud Shine launched a promo at PrimeGrocer (Philippines) the week of 2025-12-28 (Display, 14% depth).",1
1272,88,Confectionery,195,SEA - Indonesia,2025-12-28,promo_launch,13.8,"Pure Treats launched a promo at Neighborhood Wholesale (Indonesia) the week of 2025-12-28 (Display, 14% depth).",1
1273,6,Salty Snacks,35,North America,2025-12-28,promo_launch,6.3,"Coastal Bites launched a promo at GoStop #3 the week of 2025-12-28 (TPR, 6% depth).",1
1274,28,Personal Care,19,North America,2025-12-28,promo_launch,14.4,"Spring Skin launched a promo at GreenLeaf Naturals the week of 2025-12-28 (TPR, 14% depth).",1
1275,10,Salty Snacks,126,Gulf - Saudi,2025-12-28,promo_launch,10.5,"Silver Chips launched a promo at Local Trade Collective #2 (Saudi) the week of 2025-12-28 (TPR, 10% depth).",1
1276,57,Home Care,167,SEA - Philippines,2025-12-28,promo_launch,47.8,"Cloud Shine launched a promo at SunriseMart (Philippines) the week of 2025-12-28 (BOGO, 48% depth).",1
1277,28,Personal Care,4,North America,2025-12-28,promo_launch,46.7,"Spring Skin launched a promo at PrimeGrocer the week of 2025-12-28 (BOGO, 47% depth).",1
1278,28,Personal Care,3,North America,2025-12-28,promo_launch,45.3,"Spring Skin launched a promo at GreenAisle the week of 2025-12-28 (BOGO, 45% depth).",1
1279,6,Salty Snacks,23,North America,2025-12-28,promo_launch,6.1,"Coastal Bites launched a promo at GreenLeaf Naturals #2 the week of 2025-12-28 (TPR, 6% depth).",1
1280,102,Baby Care,67,India - Tier 2/3,2025-12-28,promo_launch,11.1,"Coastal Little Ones launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-28 (TPR, 11% depth).",1
1281,28,Personal Care,2,North America,2025-12-28,promo_launch,20.8,"Spring Skin launched a promo at MetroBazaar the week of 2025-12-28 (Ad, 21% depth).",1
1282,57,Home Care,67,India - Tier 2/3,2025-12-28,promo_launch,11.6,"Cloud Shine launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-28 (Display, 12% depth).",1
1283,102,Baby Care,66,India - Tier 2/3,2025-12-28,promo_launch,8.2,"Coastal Little Ones launched a promo at MetroBazaar (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
1284,57,Home Care,68,India - Tier 2/3,2025-12-28,promo_launch,15.7,"Cloud Shine launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (Display, 16% depth).",1
1285,89,Breakfast & Cereal,70,India - Tier 2/3,2025-12-28,promo_launch,16.1,"Nomad Mornings launched a promo at SunriseMart (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
1286,57,Home Care,71,India - Tier 2/3,2025-12-28,promo_launch,6.5,"Cloud Shine launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-28 (TPR, 6% depth).",1
1287,72,Dairy,69,India - Tier 2/3,2025-12-28,promo_launch,24.2,"Nomad Milk Co launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-28 (Ad, 24% depth).",1
1288,6,Salty Snacks,26,North America,2025-12-28,promo_launch,8.7,"Coastal Bites launched a promo at CornerFuel Mart the week of 2025-12-28 (TPR, 9% depth).",1
